deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.39375,24.6458010674,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,0.4,1200.0
0.5125,24.6458010674,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,0.6,1200.0
0.5625,24.6458010674,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,0.8,1200.0
0.60625,24.6458010674,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,1.0,1200.0
0.0,405.145787001,True,0.999018543619,0.991576597744,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,8.0,0.0289149840812,0.0639670974801,0.0,1200.0
0.21875,405.145787001,True,0.999018543619,0.991576597744,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,8.0,0.0289149840812,0.0639670974801,0.2,1200.0
0.40625,405.145787001,True,0.999018543619,0.991576597744,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,8.0,0.0289149840812,0.0639670974801,0.4,1200.0
0.50625,405.145787001,True,0.999018543619,0.991576597744,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,8.0,0.0289149840812,0.0639670974801,0.6,1200.0
0.61875,405.145787001,True,0.999018543619,0.991576597744,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,8.0,0.0289149840812,0.0639670974801,0.8,1200.0
0.6625,405.145787001,True,0.999018543619,0.991576597744,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,8.0,0.0289149840812,0.0639670974801,1.0,1200.0
0.00625,27.7509479523,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,0.0,1200.0
0.25625,27.7509479523,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,0.2,1200.0
0.4375,27.7509479523,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,0.4,1200.0
0.5,27.7509479523,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,0.6,1200.0
0.55,27.7509479523,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,0.8,1200.0
0.61875,27.7509479523,True,0.996166452389,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,8.0,0.0526320508892,0.0,1.0,1200.0
0.00625,1169.40526295,True,0.995271224381,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,9.0,0.0493931157995,0.0,0.0,1200.0
0.18125,1169.40526295,True,0.995271224381,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,9.0,0.0493931157995,0.0,0.2,1200.0
