deadline_success_ratio,execution_time,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.372239747634,173.758694172,0.085498960499,0.997850475721,0.0,1.0,4200.0,3848.0,317.0,200.0,deadline,25.0,0.279622760613,0.038210779391,1.0,2400.0
0.0,96.6889410019,0.998177070729,0.940443199798,1.0,1.0,4200.0,3848.0,317.0,200.0,fair,25.0,0.0295458074326,0.176770226706,0.0,2400.0
0.0,96.6889410019,0.998177070729,0.940443199798,1.0,1.0,4200.0,3848.0,317.0,200.0,fair,25.0,0.0295458074326,0.176770226706,0.2,2400.0
0.00946372239748,96.6889410019,0.998177070729,0.940443199798,1.0,1.0,4200.0,3848.0,317.0,200.0,fair,25.0,0.0295458074326,0.176770226706,0.4,2400.0
0.0473186119874,96.6889410019,0.998177070729,0.940443199798,1.0,1.0,4200.0,3848.0,317.0,200.0,fair,25.0,0.0295458074326,0.176770226706,0.6,2400.0
0.141955835962,96.6889410019,0.998177070729,0.940443199798,1.0,1.0,4200.0,3848.0,317.0,200.0,fair,25.0,0.0295458074326,0.176770226706,0.8,2400.0
0.296529968454,96.6889410019,0.998177070729,0.940443199798,1.0,1.0,4200.0,3848.0,317.0,200.0,fair,25.0,0.0295458074326,0.176770226706,1.0,2400.0
0.0,107.981136084,0.993551071299,0.970640173473,1.0,1.0,4200.0,3848.0,317.0,200.0,saware,25.0,0.0613077495835,0.10112329777,0.0,2400.0
0.00946372239748,107.981136084,0.993551071299,0.970640173473,1.0,1.0,4200.0,3848.0,317.0,200.0,saware,25.0,0.0613077495835,0.10112329777,0.2,2400.0
0.0851735015773,107.981136084,0.993551071299,0.970640173473,1.0,1.0,4200.0,3848.0,317.0,200.0,saware,25.0,0.0613077495835,0.10112329777,0.4,2400.0
0.16403785489,107.981136084,0.993551071299,0.970640173473,1.0,1.0,4200.0,3848.0,317.0,200.0,saware,25.0,0.0613077495835,0.10112329777,0.6,2400.0
0.217665615142,107.981136084,0.993551071299,0.970640173473,1.0,1.0,4200.0,3848.0,317.0,200.0,saware,25.0,0.0613077495835,0.10112329777,0.8,2400.0
0.277602523659,107.981136084,0.993551071299,0.970640173473,1.0,1.0,4200.0,3848.0,317.0,200.0,saware,25.0,0.0613077495835,0.10112329777,1.0,2400.0
0.00315457413249,113.819676876,0.993147142488,1.0,1.0,1.0,4200.0,3867.0,317.0,200.0,deadline,26.0,0.0821050927594,0.0,0.0,2400.0
0.378548895899,113.819676876,0.993147142488,1.0,1.0,1.0,4200.0,3867.0,317.0,200.0,deadline,26.0,0.0821050927594,0.0,0.2,2400.0
0.555205047319,113.819676876,0.993147142488,1.0,1.0,1.0,4200.0,3867.0,317.0,200.0,deadline,26.0,0.0821050927594,0.0,0.4,2400.0
0.637223974763,113.819676876,0.993147142488,1.0,1.0,1.0,4200.0,3867.0,317.0,200.0,deadline,26.0,0.0821050927594,0.0,0.6,2400.0
0.694006309148,113.819676876,0.993147142488,1.0,1.0,1.0,4200.0,3867.0,317.0,200.0,deadline,26.0,0.0821050927594,0.0,0.8,2400.0
0.719242902208,113.819676876,0.993147142488,1.0,1.0,1.0,4200.0,3867.0,317.0,200.0,deadline,26.0,0.0821050927594,0.0,1.0,2400.0
0.0,93.8797130585,0.999099215585,0.991549532125,1.0,1.0,4200.0,3867.0,317.0,200.0,fair,26.0,0.0220844755092,0.0649124988438,0.0,2400.0
0.00946372239748,93.8797130585,0.999099215585,0.991549532125,1.0,1.0,4200.0,3867.0,317.0,200.0,fair,26.0,0.0220844755092,0.0649124988438,0.2,2400.0
0.0315457413249,93.8797130585,0.999099215585,0.991549532125,1.0,1.0,4200.0,3867.0,317.0,200.0,fair,26.0,0.0220844755092,0.0649124988438,0.4,2400.0
0.0851735015773,93.8797130585,0.999099215585,0.991549532125,1.0,1.0,4200.0,3867.0,317.0,200.0,fair,26.0,0.0220844755092,0.0649124988438,0.6,2400.0
0.17665615142,93.8797130585,0.999099215585,0.991549532125,1.0,1.0,4200.0,3867.0,317.0,200.0,fair,26.0,0.0220844755092,0.0649124988438,0.8,2400.0
0.343848580442,93.8797130585,0.999099215585,0.991549532125,1.0,1.0,4200.0,3867.0,317.0,200.0,fair,26.0,0.0220844755092,0.0649124988438,1.0,2400.0
0.0,99.6840400696,0.998694527279,0.999198838316,1.0,1.0,4200.0,3867.0,317.0,200.0,saware,26.0,0.024508947374,0.0101332405253,0.0,2400.0
0.0283911671924,99.6840400696,0.998694527279,0.999198838316,1.0,1.0,4200.0,3867.0,317.0,200.0,saware,26.0,0.024508947374,0.0101332405253,0.2,2400.0
0.192429022082,99.6840400696,0.998694527279,0.999198838316,1.0,1.0,4200.0,3867.0,317.0,200.0,saware,26.0,0.024508947374,0.0101332405253,0.4,2400.0
0.309148264984,99.6840400696,0.998694527279,0.999198838316,1.0,1.0,4200.0,3867.0,317.0,200.0,saware,26.0,0.024508947374,0.0101332405253,0.6,2400.0
0.384858044164,99.6840400696,0.998694527279,0.999198838316,1.0,1.0,4200.0,3867.0,317.0,200.0,saware,26.0,0.024508947374,0.0101332405253,0.8,2400.0
0.435331230284,99.6840400696,0.998694527279,0.999198838316,1.0,1.0,4200.0,3867.0,317.0,200.0,saware,26.0,0.024508947374,0.0101332405253,1.0,2400.0
0.00632911392405,124.709928036,0.983988500469,0.99710158304,1.0,1.0,4200.0,3853.0,316.0,200.0,deadline,27.0,0.125299023171,0.0514417979373,0.0,2400.0
0.29746835443,124.709928036,0.983988500469,0.99710158304,1.0,1.0,4200.0,3853.0,316.0,200.0,deadline,27.0,0.125299023171,0.0514417979373,0.2,2400.0
0.449367088608,124.709928036,0.983988500469,0.99710158304,1.0,1.0,4200.0,3853.0,316.0,200.0,deadline,27.0,0.125299023171,0.0514417979373,0.4,2400.0
0.550632911392,124.709928036,0.983988500469,0.99710158304,1.0,1.0,4200.0,3853.0,316.0,200.0,deadline,27.0,0.125299023171,0.0514417979373,0.6,2400.0
0.636075949367,124.709928036,0.983988500469,0.99710158304,1.0,1.0,4200.0,3853.0,316.0,200.0,deadline,27.0,0.125299023171,0.0514417979373,0.8,2400.0
0.674050632911,124.709928036,0.983988500469,0.99710158304,1.0,1.0,4200.0,3853.0,316.0,200.0,deadline,27.0,0.125299023171,0.0514417979373,1.0,2400.0
0.0,94.939522028,0.998654727918,0.991040703048,1.0,1.0,4200.0,3853.0,316.0,200.0,fair,27.0,0.0271120258323,0.081081282236,0.0,2400.0
0.0189873417722,94.939522028,0.998654727918,0.991040703048,1.0,1.0,4200.0,3853.0,316.0,200.0,fair,27.0,0.0271120258323,0.081081282236,0.2,2400.0
0.0506329113924,94.939522028,0.998654727918,0.991040703048,1.0,1.0,4200.0,3853.0,316.0,200.0,fair,27.0,0.0271120258323,0.081081282236,0.4,2400.0
0.126582278481,94.939522028,0.998654727918,0.991040703048,1.0,1.0,4200.0,3853.0,316.0,200.0,fair,27.0,0.0271120258323,0.081081282236,0.6,2400.0
0.221518987342,94.939522028,0.998654727918,0.991040703048,1.0,1.0,4200.0,3853.0,316.0,200.0,fair,27.0,0.0271120258323,0.081081282236,0.8,2400.0
0.408227848101,94.939522028,0.998654727918,0.991040703048,1.0,1.0,4200.0,3853.0,316.0,200.0,fair,27.0,0.0271120258323,0.081081282236,1.0,2400.0
0.0,99.7271358967,0.988306894677,0.988302609247,1.0,1.0,4200.0,3853.0,316.0,200.0,saware,27.0,0.105000939339,0.0968965398394,0.0,2400.0
0.0537974683544,99.7271358967,0.988306894677,0.988302609247,1.0,1.0,4200.0,3853.0,316.0,200.0,saware,27.0,0.105000939339,0.0968965398394,0.2,2400.0
0.224683544304,99.7271358967,0.988306894677,0.988302609247,1.0,1.0,4200.0,3853.0,316.0,200.0,saware,27.0,0.105000939339,0.0968965398394,0.4,2400.0
0.306962025316,99.7271358967,0.988306894677,0.988302609247,1.0,1.0,4200.0,3853.0,316.0,200.0,saware,27.0,0.105000939339,0.0968965398394,0.6,2400.0
0.370253164557,99.7271358967,0.988306894677,0.988302609247,1.0,1.0,4200.0,3853.0,316.0,200.0,saware,27.0,0.105000939339,0.0968965398394,0.8,2400.0
0.443037974684,99.7271358967,0.988306894677,0.988302609247,1.0,1.0,4200.0,3853.0,316.0,200.0,saware,27.0,0.105000939339,0.0968965398394,1.0,2400.0
0.0,137.911911964,0.84800257732,0.996920019732,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,28.0,0.358951085019,0.0550102065687,0.0,2400.0
0.34375,137.911911964,0.84800257732,0.996920019732,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,28.0,0.358951085019,0.0550102065687,0.2,2400.0
0.51875,137.911911964,0.84800257732,0.996920019732,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,28.0,0.358951085019,0.0550102065687,0.4,2400.0
0.63125,137.911911964,0.84800257732,0.996920019732,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,28.0,0.358951085019,0.0550102065687,0.6,2400.0
0.703125,137.911911964,0.84800257732,0.996920019732,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,28.0,0.358951085019,0.0550102065687,0.8,2400.0
0.759375,137.911911964,0.84800257732,0.996920019732,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,28.0,0.358951085019,0.0550102065687,1.0,2400.0
0.0,104.302856922,0.998410652921,0.93454480981,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,28.0,0.0308163978925,0.208089234697,0.0,2400.0
0.01875,104.302856922,0.998410652921,0.93454480981,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,28.0,0.0308163978925,0.208089234697,0.2,2400.0
0.03125,104.302856922,0.998410652921,0.93454480981,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,28.0,0.0308163978925,0.208089234697,0.4,2400.0
0.096875,104.302856922,0.998410652921,0.93454480981,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,28.0,0.0308163978925,0.208089234697,0.6,2400.0
0.225,104.302856922,0.998410652921,0.93454480981,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,28.0,0.0308163978925,0.208089234697,0.8,2400.0
0.384375,104.302856922,0.998410652921,0.93454480981,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,28.0,0.0308163978925,0.208089234697,1.0,2400.0
0.0,116.85084796,0.912343278516,0.870588683818,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,28.0,0.28123347656,0.326976906295,0.0,2400.0
0.028125,116.85084796,0.912343278516,0.870588683818,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,28.0,0.28123347656,0.326976906295,0.2,2400.0
0.16875,116.85084796,0.912343278516,0.870588683818,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,28.0,0.28123347656,0.326976906295,0.4,2400.0
0.25,116.85084796,0.912343278516,0.870588683818,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,28.0,0.28123347656,0.326976906295,0.6,2400.0
0.325,116.85084796,0.912343278516,0.870588683818,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,28.0,0.28123347656,0.326976906295,0.8,2400.0
0.403125,116.85084796,0.912343278516,0.870588683818,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,28.0,0.28123347656,0.326976906295,1.0,2400.0
0.003125,138.836846113,0.949451280346,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,29.0,0.219008177751,0.0,0.0,2400.0
0.284375,138.836846113,0.949451280346,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,29.0,0.219008177751,0.0,0.2,2400.0
0.43125,138.836846113,0.949451280346,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,29.0,0.219008177751,0.0,0.4,2400.0
0.51875,138.836846113,0.949451280346,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,29.0,0.219008177751,0.0,0.6,2400.0
0.56875,138.836846113,0.949451280346,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,29.0,0.219008177751,0.0,0.8,2400.0
0.621875,138.836846113,0.949451280346,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,29.0,0.219008177751,0.0,1.0,2400.0
0.0,99.319508791,0.999518900344,0.969665681016,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,29.0,0.0134869984546,0.115865082921,0.0,2400.0
0.003125,99.319508791,0.999518900344,0.969665681016,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,29.0,0.0134869984546,0.115865082921,0.2,2400.0
0.021875,99.319508791,0.999518900344,0.969665681016,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,29.0,0.0134869984546,0.115865082921,0.4,2400.0
0.0625,99.319508791,0.999518900344,0.969665681016,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,29.0,0.0134869984546,0.115865082921,0.6,2400.0
0.153125,99.319508791,0.999518900344,0.969665681016,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,29.0,0.0134869984546,0.115865082921,0.8,2400.0
0.3,99.319508791,0.999518900344,0.969665681016,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,29.0,0.0134869984546,0.115865082921,1.0,2400.0
0.0,109.132468939,0.99801866018,0.997961639211,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,29.0,0.0293247827565,0.0138288971147,0.0,2400.0
0.025,109.132468939,0.99801866018,0.997961639211,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,29.0,0.0293247827565,0.0138288971147,0.2,2400.0
0.153125,109.132468939,0.99801866018,0.997961639211,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,29.0,0.0293247827565,0.0138288971147,0.4,2400.0
0.234375,109.132468939,0.99801866018,0.997961639211,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,29.0,0.0293247827565,0.0138288971147,0.6,2400.0
0.3125,109.132468939,0.99801866018,0.997961639211,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,29.0,0.0293247827565,0.0138288971147,0.8,2400.0
0.3875,109.132468939,0.99801866018,0.997961639211,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,29.0,0.0293247827565,0.0138288971147,1.0,2400.0
0.00315457413249,113.494840145,0.942806214794,0.993677165947,1.0,1.0,4200.0,3814.0,317.0,200.0,deadline,30.0,0.232145726877,0.0791784655628,0.0,2400.0
0.305993690852,113.494840145,0.942806214794,0.993677165947,1.0,1.0,4200.0,3814.0,317.0,200.0,deadline,30.0,0.232145726877,0.0791784655628,0.2,2400.0
0.466876971609,113.494840145,0.942806214794,0.993677165947,1.0,1.0,4200.0,3814.0,317.0,200.0,deadline,30.0,0.232145726877,0.0791784655628,0.4,2400.0
0.545741324921,113.494840145,0.942806214794,0.993677165947,1.0,1.0,4200.0,3814.0,317.0,200.0,deadline,30.0,0.232145726877,0.0791784655628,0.6,2400.0
0.596214511041,113.494840145,0.942806214794,0.993677165947,1.0,1.0,4200.0,3814.0,317.0,200.0,deadline,30.0,0.232145726877,0.0791784655628,0.8,2400.0
0.627760252366,113.494840145,0.942806214794,0.993677165947,1.0,1.0,4200.0,3814.0,317.0,200.0,deadline,30.0,0.232145726877,0.0791784655628,1.0,2400.0
0.0,89.0294880867,0.998588533473,0.959714656026,1.0,1.0,4200.0,3814.0,317.0,200.0,fair,30.0,0.0294416344056,0.150416967819,0.0,2400.0
0.0,89.0294880867,0.998588533473,0.959714656026,1.0,1.0,4200.0,3814.0,317.0,200.0,fair,30.0,0.0294416344056,0.150416967819,0.2,2400.0
0.00946372239748,89.0294880867,0.998588533473,0.959714656026,1.0,1.0,4200.0,3814.0,317.0,200.0,fair,30.0,0.0294416344056,0.150416967819,0.4,2400.0
0.0694006309148,89.0294880867,0.998588533473,0.959714656026,1.0,1.0,4200.0,3814.0,317.0,200.0,fair,30.0,0.0294416344056,0.150416967819,0.6,2400.0
0.198738170347,89.0294880867,0.998588533473,0.959714656026,1.0,1.0,4200.0,3814.0,317.0,200.0,fair,30.0,0.0294416344056,0.150416967819,0.8,2400.0
0.347003154574,89.0294880867,0.998588533473,0.959714656026,1.0,1.0,4200.0,3814.0,317.0,200.0,fair,30.0,0.0294416344056,0.150416967819,1.0,2400.0
0.0,99.4978251457,0.997472070228,0.99648196095,1.0,1.0,4200.0,3814.0,317.0,200.0,saware,30.0,0.035833605048,0.0325947398915,0.0,2400.0
0.0504731861199,99.4978251457,0.997472070228,0.99648196095,1.0,1.0,4200.0,3814.0,317.0,200.0,saware,30.0,0.035833605048,0.0325947398915,0.2,2400.0
0.211356466877,99.4978251457,0.997472070228,0.99648196095,1.0,1.0,4200.0,3814.0,317.0,200.0,saware,30.0,0.035833605048,0.0325947398915,0.4,2400.0
0.343848580442,99.4978251457,0.997472070228,0.99648196095,1.0,1.0,4200.0,3814.0,317.0,200.0,saware,30.0,0.035833605048,0.0325947398915,0.6,2400.0
0.444794952681,99.4978251457,0.997472070228,0.99648196095,1.0,1.0,4200.0,3814.0,317.0,200.0,saware,30.0,0.035833605048,0.0325947398915,0.8,2400.0
0.473186119874,99.4978251457,0.997472070228,0.99648196095,1.0,1.0,4200.0,3814.0,317.0,200.0,saware,30.0,0.035833605048,0.0325947398915,1.0,2400.0
0.0125,349.093122005,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,31.0,0.0,0.0,0.0,2400.0
0.321875,349.093122005,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,31.0,0.0,0.0,0.2,2400.0
0.45,349.093122005,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,31.0,0.0,0.0,0.4,2400.0
0.503125,349.093122005,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,31.0,0.0,0.0,0.6,2400.0
0.5375,349.093122005,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,31.0,0.0,0.0,0.8,2400.0
0.578125,349.093122005,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,31.0,0.0,0.0,1.0,2400.0
0.003125,330.834119081,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,31.0,0.0,0.0,0.0,2400.0
0.065625,330.834119081,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,31.0,0.0,0.0,0.2,2400.0
0.134375,330.834119081,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,31.0,0.0,0.0,0.4,2400.0
0.2375,330.834119081,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,31.0,0.0,0.0,0.6,2400.0
0.35,330.834119081,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,31.0,0.0,0.0,0.8,2400.0
0.49375,330.834119081,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,31.0,0.0,0.0,1.0,2400.0
0.003125,357.658766031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,31.0,0.0,0.0,0.0,2400.0
0.1375,357.658766031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,31.0,0.0,0.0,0.2,2400.0
0.3125,357.658766031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,31.0,0.0,0.0,0.4,2400.0
0.440625,357.658766031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,31.0,0.0,0.0,0.6,2400.0
0.496875,357.658766031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,31.0,0.0,0.0,0.8,2400.0
0.53125,357.658766031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,31.0,0.0,0.0,1.0,2400.0
0.015625,186.1564641,0.994587628866,0.999317259675,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,32.0,0.0733694580376,0.0121941321099,0.0,2400.0
0.409375,186.1564641,0.994587628866,0.999317259675,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,32.0,0.0733694580376,0.0121941321099,0.2,2400.0
0.6125,186.1564641,0.994587628866,0.999317259675,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,32.0,0.0733694580376,0.0121941321099,0.4,2400.0
0.68125,186.1564641,0.994587628866,0.999317259675,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,32.0,0.0733694580376,0.0121941321099,0.6,2400.0
0.73125,186.1564641,0.994587628866,0.999317259675,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,32.0,0.0733694580376,0.0121941321099,0.8,2400.0
0.75,186.1564641,0.994587628866,0.999317259675,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,32.0,0.0733694580376,0.0121941321099,1.0,2400.0
0.003125,180.904527903,0.999914089347,0.999208021223,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,32.0,0.00535065450825,0.0141451932475,0.0,2400.0
0.053125,180.904527903,0.999914089347,0.999208021223,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,32.0,0.00535065450825,0.0141451932475,0.2,2400.0
0.121875,180.904527903,0.999914089347,0.999208021223,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,32.0,0.00535065450825,0.0141451932475,0.4,2400.0
0.184375,180.904527903,0.999914089347,0.999208021223,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,32.0,0.00535065450825,0.0141451932475,0.6,2400.0
0.2875,180.904527903,0.999914089347,0.999208021223,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,32.0,0.00535065450825,0.0141451932475,0.8,2400.0
0.415625,180.904527903,0.999914089347,0.999208021223,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,32.0,0.00535065450825,0.0141451932475,1.0,2400.0
0.003125,196.375959873,0.999613402062,0.99921582397,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,32.0,0.0138978239702,0.0140058317377,0.0,2400.0
0.121875,196.375959873,0.999613402062,0.99921582397,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,32.0,0.0138978239702,0.0140058317377,0.2,2400.0
0.328125,196.375959873,0.999613402062,0.99921582397,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,32.0,0.0138978239702,0.0140058317377,0.4,2400.0
0.425,196.375959873,0.999613402062,0.99921582397,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,32.0,0.0138978239702,0.0140058317377,0.6,2400.0
0.528125,196.375959873,0.999613402062,0.99921582397,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,32.0,0.0138978239702,0.0140058317377,0.8,2400.0
0.5625,196.375959873,0.999613402062,0.99921582397,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,32.0,0.0138978239702,0.0140058317377,1.0,2400.0
0.003125,155.697528124,0.742730282671,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,33.0,0.437080974198,0.0,0.0,2400.0
0.253125,155.697528124,0.742730282671,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,33.0,0.437080974198,0.0,0.2,2400.0
0.390625,155.697528124,0.742730282671,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,33.0,0.437080974198,0.0,0.4,2400.0
0.4625,155.697528124,0.742730282671,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,33.0,0.437080974198,0.0,0.6,2400.0
0.515625,155.697528124,0.742730282671,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,33.0,0.437080974198,0.0,0.8,2400.0
0.575,155.697528124,0.742730282671,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,33.0,0.437080974198,0.0,1.0,2400.0
0.0,110.698307037,0.999296697367,0.949090558853,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,33.0,0.0176553939305,0.161090559915,0.0,2400.0
0.0,110.698307037,0.999296697367,0.949090558853,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,33.0,0.0176553939305,0.161090559915,0.2,2400.0
0.0125,110.698307037,0.999296697367,0.949090558853,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,33.0,0.0176553939305,0.161090559915,0.4,2400.0
0.053125,110.698307037,0.999296697367,0.949090558853,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,33.0,0.0176553939305,0.161090559915,0.6,2400.0
0.153125,110.698307037,0.999296697367,0.949090558853,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,33.0,0.0176553939305,0.161090559915,0.8,2400.0
0.3125,110.698307037,0.999296697367,0.949090558853,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,33.0,0.0176553939305,0.161090559915,1.0,2400.0
0.0,125.948701143,0.998119731291,0.994459623339,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,33.0,0.0315178323476,0.0307118502221,0.0,2400.0
0.040625,125.948701143,0.998119731291,0.994459623339,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,33.0,0.0315178323476,0.0307118502221,0.2,2400.0
0.15625,125.948701143,0.998119731291,0.994459623339,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,33.0,0.0315178323476,0.0307118502221,0.4,2400.0
0.2875,125.948701143,0.998119731291,0.994459623339,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,33.0,0.0315178323476,0.0307118502221,0.6,2400.0
0.38125,125.948701143,0.998119731291,0.994459623339,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,33.0,0.0315178323476,0.0307118502221,0.8,2400.0
0.471875,125.948701143,0.998119731291,0.994459623339,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,33.0,0.0315178323476,0.0307118502221,1.0,2400.0
0.00625,492.197659016,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,34.0,0.0,0.0,0.0,2400.0
0.3375,492.197659016,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,34.0,0.0,0.0,0.2,2400.0
0.53125,492.197659016,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,34.0,0.0,0.0,0.4,2400.0
0.59375,492.197659016,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,34.0,0.0,0.0,0.6,2400.0
0.625,492.197659016,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,34.0,0.0,0.0,0.8,2400.0
0.6625,492.197659016,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,34.0,0.0,0.0,1.0,2400.0
0.003125,492.839355946,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,34.0,0.0,0.0,0.0,2400.0
0.1125,492.839355946,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,34.0,0.0,0.0,0.2,2400.0
0.178125,492.839355946,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,34.0,0.0,0.0,0.4,2400.0
0.221875,492.839355946,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,34.0,0.0,0.0,0.6,2400.0
0.303125,492.839355946,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,34.0,0.0,0.0,0.8,2400.0
0.409375,492.839355946,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,34.0,0.0,0.0,1.0,2400.0
0.003125,533.058097839,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,34.0,0.0,0.0,0.0,2400.0
0.15,533.058097839,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,34.0,0.0,0.0,0.2,2400.0
0.328125,533.058097839,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,34.0,0.0,0.0,0.4,2400.0
0.409375,533.058097839,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,34.0,0.0,0.0,0.6,2400.0
